id;Date;Aéroport_départ;depart_x;depart_y;Aéroport_Destination;destination_x;destination_y;départ_IATA;destination_IATA;Heurelocale;HeureArrivé;Durée_trajet;Compagnie;Num_Vol;Prix_Camp1;
;2021-10-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;CDG;TUN;19:30;21:10;02:40;Nouvelair;BJ521;;
;2021-10-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport d'Istanbul;41.2825;28.7713889;TUN;IST;10:20;15:10;02:50;Nouvelair;BJ640;;
;2021-10-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport international de Djerba-Zarzis;33.87158819380028;10.774955333738182;TUN;DJE;21:45;22:40;00:55;Nouvelair;BJ777;;
;2021-10-01;Aéroport international de Djerba-Zarzis;33.87158819380028;10.774955333738182;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;DJE;TUN;14:00;14:55;00:55;Nouvelair;BJ776;;
;2021-10-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Strasbourg-Entzheim;48.53915993600561;7.624889464418216;TUN;SXB;15:40;18:55;02:15;Nouvelair;BJ776;;
;2021-10-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport international de Monastir Habib-Bourguiba;35.76261894504705;10.75405112293546;CDG;MIR;16:30;18:10;02:40;Nouvelair;BJ543;;
;2021-10-01;Aéroport de Strasbourg-Entzheim;48.53915993600561;7.624889464418216;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;SXB;TUN;19:55;21:00;02:50;Nouvelair;BJ777;;
;2021-10-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;TUN;CDG;15:00;18:30;02:30;Nouvelair;BJ520;;
;2021-10-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport Nice Côte d'Azur;43.65978830449342;7.214574636786423;TUN;NCE;08:00;10:35;01:35;Nouvelair;BJ786;;
;2021-10-01;Aéroport international de Djerba-Zarzis;33.87158819380028;10.774955333738182;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;DJE;CDG;15:00;19:00;03:00;Nouvelair;BJ508;;
;2021-10-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport international de Djerba-Zarzis;33.87158819380028;10.774955333738182;CDG;DJE;20:00;21:55;02:55;Nouvelair;BJ509;;
;2021-10-01;Aéroport d'Istanbul;41.2825;28.7713889;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;IST;TUN;16:10;17:10;03:00;Nouvelair;BJ641;;
;2021-10-01;Aéroport Marseille Provence;43.438575411733275;5.214419364418219;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;MRS;CDG;11:45;15:30;02:45;Nouvelair;BJ542;;
;2021-10-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport international de Djerba-Zarzis;33.87158819380028;10.774955333738182;TUN;DJE;15:20;16:15;00:55;Nouvelair;BJ393;;
;2021-10-01;Aéroport Willy-Brandt de Berlin-Brandebourg;52.36395741362284;13.509054938433698;Aéroport Marseille Provence;43.438575411733275;5.214419364418219;BER;MRS;12:10;13:50;02:40;Nouvelair;BJ249;;
;2021-10-01;Aéroport Marseille Provence;43.438575411733275;5.214419364418219;Aéroport Willy-Brandt de Berlin-Brandebourg;52.36395741362284;13.509054938433698;MRS;BER;07:00;11:10;03:10;Nouvelair;BJ248;;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport Nice Côte d'Azur;43.65978830449342;7.214574636786423;TUN;NCE;13:10;15:45;01:35;Nouvelair;BJ586;78;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;TUN;CDG;18:25;21:55;02:30;Nouvelair;BJ520;112;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;CDG;TUN;21:55;00:25;02:30;Nouvelair;BJ521;84;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport international de Monastir Habib-Bourguiba;35.76261894504705;10.75405112293546;CDG;MIR;14:45;17:25;02:40;Nouvelair;BJ543;72;
;2021-11-01;Aéroport d'Istanbul;41.2825;28.7713889;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;IST;TUN;19:50;20:50;03:00;Nouvelair;BJ691;;154.99
;2021-11-01;Aéroport international de Lyon-Saint-Exupéry;45.72345929522641;5.088685604890296;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;LYS;TUN;11:10;12:05;01:55;Nouvelair;BJ599;68;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Toulouse-Blagnac;43.62955326286091;1.36778392394614;TUN;TLS;13:50;16:50;02:00;Nouvelair;BJ514;;95
;2021-11-01;Aéroport Nice Côte d'Azur;43.65978830449342;7.214574636786423;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;NCE;TUN;16:45;17:20;01:35;Nouvelair;BJ587;53;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;TUN;CDG;06:45;10:15;02:30;Nouvelair;BJ510;95;
;2021-11-01;Aéroport de Toulouse-Blagnac;43.62955326286091;1.36778392394614;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;TLS;TUN;17:50;18:45;01:55;Nouvelair;BJ515;;53
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;CDG;TUN;10:15;12:45;02:30;Nouvelair;BJ511;84;
;2021-11-01;Aéroport de Strasbourg-Entzheim;48.53915993600561;7.624889464418216;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;SXB;TUN;11:30;12:35;02:50;Nouvelair;BJ577;58;
;2021-11-01;Aéroport international de Monastir Habib-Bourguiba;35.76261894504705;10.75405112293546;Aéroport Nice Côte d'Azur;43.65978830449342;7.214574636786423;MIR;NCE;18:30;21:15;01:45;Nouvelair;BJ594;49;
;2021-11-01;Aéroport Nice Côte d'Azur;43.65978830449342;7.214574636786423;Aéroport international de Monastir Habib-Bourguiba;35.76261894504705;10.75405112293546;NCE;MIR;22:15;22:55;01:40;Nouvelair;BJ595;53;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport international de Djerba-Zarzis;33.87158819380028;10.774955333738182;CDG;DJE;19:30;22:25;02:55;Nouvelair;BJ509;84;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport d'Istanbul;41.2825;28.7713889;TUN;IST;07:30;12:20;02:50;Nouvelair;BJ640;;150.99
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Strasbourg-Entzheim;48.53915993600561;7.624889464418216;TUN;SXB;07:15;10:30;02:15;Nouvelair;BJ576;;152
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport international de Lyon-Saint-Exupéry;45.72345929522641;5.088685604890296;TUN;LYS;07:15;10:10;01:55;Nouvelair;BJ598;132;
;2021-11-01;Aéroport Marseille Provence;43.438575411733275;5.214419364418219;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;MRS;TUN;23:30;00:10;01:40;Nouvelair;BJ517;55;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport Marseille Provence;43.438575411733275;5.214419364418219;TUN;MRS;19:55;22:30;01:35;Nouvelair;BJ516;132;
;2021-11-01;Aéroport international de Djerba-Zarzis;33.87158819380028;10.774955333738182;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;DJE;CDG;15:30;19:30;03:00;Nouvelair;BJ508;112;
;2021-11-01;Aéroport d'Istanbul;41.2825;28.7713889;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;IST;TUN;13:20;14:20;03:00;Nouvelair;BJ641;154.99;
;2021-11-01;Aéroport international de Monastir Habib-Bourguiba;35.76261894504705;10.75405112293546;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;MIR;CDG;11:00;14:45;02:45;Nouvelair;BJ542;;114
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport d'Istanbul;41.2825;28.7713889;TUN;IST;14:00;18:50;02:50;Nouvelair;BJ690;155;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;TUN;CDG;03:00;05:40;02:40;Air France;AF1785;145;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;TUN;CDG;10:40;13:20;02:40;Air France;AF1085;124;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;TUN;CDG;17:20;20:00;02:40;Air France;AF1185;200;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;TUN;CDG;19:40;22:20;02:40;Air France;AF1285;184;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Strasbourg-Entzheim;48.53915993600561;7.624889464418216;TUN;SXB;15:30;17:50;02:20;Tunisair;;122.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport Nantes Atlantique;47.15756468821286;-1.606231602528071;TUN;NTE;09:45;12:25;02:40;Transavia;;81;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport international de Lyon-Saint-Exupéry;45.72345929522641;5.088685604890296;TUN;LYS;20:55;23:00;02:05;Transavia;;121;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport international de Lyon-Saint-Exupéry;45.72345929522641;5.088685604890296;TUN;LYS;16:55;18:45;01:50;Tunisair;TU850;121.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport Nice Côte d'Azur;43.65978830449342;7.214574636786423;TUN;NCE;07:00;08:30;01:30;Tunisair;TU996;75.98;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport Marseille Provence;43.438575411733275;5.214419364418219;TUN;MRS;13:40;15:15;01:35;Tunisair;TU902;136.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Toulouse-Blagnac;43.62955326286091;1.36778392394614;TUN;TLS;17:50;19:45;01:55;Tunisair;TU282;100.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport international de Genève;46.2371277967431;6.109110255106399;TUN;GVA;15:00;16:55;01:55;Tunisair;TU700;‪161.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;TUN;FRA;07:55;10:30;02:35;Tunisair;TU744;158.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;TUN;FRA;02:40;05:20;02:40;Lufthansa;LH1327;‪169.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport international de Düsseldorf;51.2877420682034;6.766855570654265;TUN;DUS;13:50;16:35;02:45;Tunisair;TU526;147.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;TUN;IST;07:15;11:50;02:35;Tunisair;TU214;‪153.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;TUN;IST;11:15;16:05;02:50;Turkish Airlines;;‪170.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;TUN;IST;16:45;21:35;02:50;Turkish Airlines;;‪170.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Cairo International Airport;30.111387712189778;31.387836926213836;TUN;CAI;11:50;15:50;03:00;Egyptair;MS844;127.24;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport Marseille Provence;43.438575411733275;5.214419364418219;MIR;MRS;18:40;20:30;01:50;Tunisair;TU680;68.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport Nice Côte d'Azur;43.65978830449342;7.214574636786423;MIR;NCE;13:10;14:55;01:45;Tunisair;TU250;77.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport international de Lyon-Saint-Exupéry;45.72345929522641;5.088685604890296;MIR;LYS;07:00;09:05;02:05;Tunisair;TU462;102.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport international de Lyon-Saint-Exupéry;45.72345929522641;5.088685604890296;MIR;LYS;21:10;23:25;02:15;Transavia;TO4811;139;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport Nantes Atlantique;47.15756468821286;-1.606231602528071;MIR;NTE;15:30;18:20;02:15;Transavia;TO4795;108.99;
;2021-11-01;Aéroport international de Djerba-Zarzis;33.87158819380028;10.774955333738182;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;DJE;TUN;08:45;09:45;01:00;Tunisair Express;;69.85;
;2021-11-01;Aéroport international de Djerba-Zarzis;33.87158819380028;10.774955333738182;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;DJE;TUN;16:15;17:15;01:00;Tunisair Express;;69.85;
;2021-11-01;Aéroport international de Djerba-Zarzis;33.87158819380028;10.774955333738182;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;DJE;TUN;19:30;20:30;01:00;Tunisair Express;;69.85;
;2021-11-01;Aéroport international de Djerba-Zarzis;33.87158819380028;10.774955333738182;Aéroport Nantes Atlantique;47.15756468821286;-1.606231602528071;DJE;NTE;09:35;12:40;03:05;Transavia;;221;
;2021-11-01;Aéroport international de Djerba-Zarzis;33.87158819380028;10.774955333738182;Aéroport international de Lyon-Saint-Exupéry;45.72345929522641;5.088685604890296;DJE;LYS;14:55;17:25;02:30;Transavia;;161;
;2021-11-01;Aéroport international de Djerba-Zarzis;33.87158819380028;10.774955333738182;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;DJE;FRA;15:00;18:00;03:00;Tunisair ;TU648;161.99;
;2021-11-01;Aéroport d'Alger - Houari-Boumédiène;36.8511111;3.5169444;Heathrow Airport;51.47397190914563;-0.4547353841720964;ALG;LHR;12:45;14:30;02:45;British Airways;A320;88.98;
;2021-11-01;Aéroport d'Alger - Houari-Boumédiène;36.8511111;3.5169444;Aeropuerto de Adolfo Suárez Madrid-Barajas;40.49848719017528;-3.5676196599853203;ALG;MAD;14:10;15:45;01:35;Iberia;IB3305;99.99;
;2021-11-01;Aéroport d'Alger - Houari-Boumédiène;36.8511111;3.5169444;Aéroport international Mohammed V Casablanca;33.37018992070032; -7.5857499220910904;ALG;CMN;12:55;14:55;02:00;Royal Air Maroc;AT561;137.99;
;2021-11-01;Aéroport d'Alger - Houari-Boumédiène;36.8511111;3.5169444;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;ALG;TUN;12:20;13:30;01:10;Tunisair;TU375;137.99;
;2021-11-01;Aéroport d'Alger - Houari-Boumédiène;36.8511111;3.5169444;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;ALG;TUN;19:50;21:00;01:10;Tunisair;;143.89;
;2021-11-01;Aéroport d'Alger - Houari-Boumédiène;36.8511111;3.5169444;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;ALG;CDG;11:20;13:40;02:20;ASL Airlines France;5O1052;374.94;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport international Mohammed V Casablanca;33.37018992070032; -7.5857499220910904;TUN;CMN;18:05;20:55;02:50;Royal Air Maroc;;92;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;ALG;CDG;14:35;17:10;02:35;Air France;AF1855;799.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;ALG;CDG;11:00;13:35;02:35;Air France;AF1555;799.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;ALG;CDG;11:20;13:40;02:35;ASL Airlines France;5O1052;374.96;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport Marseille Provence;43.438575411733275;5.214419364418219;ALG;MRS;12:30;14:00;01:30;Vueling Airlines;VY7990;142.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport Marseille Provence;43.438575411733275;5.214419364418219;ALG;MRS;12:30;14:30;01:30;Iberia;IB5599;167.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Flughafen Frankfurt/Main;50.04636632467995;8.561325677686595;ALG;FRA;16:10;18:45;02:35;Lufthansa;LH1317;241;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;ALG;IST;17:25;22:50;03:25;Turkish Airlines;TK652;481.54;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Heathrow Airport;51.47397190914563;-0.4547353841720964;ALG;LHR;12:45;14:30;02:45;British Airways;BA2547;89;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aeropuerto de Adolfo Suárez Madrid-Barajas;40.49848719017528;-3.5676196599853203;ALG;MAD;14:10;15:45;01:35;Iberia;IB3305;97.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport international Mohammed V Casablanca;33.37018992070032; -7.5857499220910904;ALG;CMN;12:55;14:55;02:00;Royal Air Maroc;AT561;138;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Paris-Orly;48.72641609026453;2.3652529263704944;ALG;ORY;19:00;21:20;02:20;Air France;AF7397;491;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Paris-Orly;48.72641609026453;2.3652529263704944;TUN;ORY;06:25;08:45;02:20;Tunisair;TU716;81.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Paris-Orly;48.72641609026453;2.3652529263704944;TUN;ORY;18:00;20:20;02:20;Tunisair;TU724;109.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Paris-Orly;48.72641609026453;2.3652529263704944;TUN;ORY;09:00;11:30;02:30;Tunisair;TU718;109.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Paris-Orly;48.72641609026453;2.3652529263704944;TUN;ORY;15:30;18:00;02:30;Tunisair ;TU722;109.99;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Paris-Orly;48.72641609026453;2.3652529263704944;TUN;ORY;09:30;12:10;02:40;Transavia;HV4111;132;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Paris-Orly;48.72641609026453;2.3652529263704944;TUN;ORY;19:30;22:10;02:40;Transavia;HV4119;167;
;2021-11-01;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;Aéroport de Paris-Orly;48.72641609026453;2.3652529263704944;TUN;ORY;13:45;16:25;02:40;Transavia;HV4115;167;
;2021-11-01;Aéroport international de Monastir Habib-Bourguiba;35.76261894504705;10.75405112293546;Aéroport de Paris-Orly;48.72641609026453;2.3652529263704944;MIR;ORY;09:45;12:35;02:50;Transavia;HV4791;115;
;2021-11-01;Aéroport international de Monastir Habib-Bourguiba;35.76261894504705;10.75405112293546;Aéroport de Paris-Orly;48.72641609026453;2.3652529263704944;MIR;ORY;20:00;22:50;02:50;Transavia;HV4799;130;
;2021-11-01;Aéroport international de Djerba-Zarzis;33.87158819380028;10.774955333738182;Aéroport de Paris-Orly;48.72641609026453;2.3652529263704944;DJE;ORY;07:30;10:15;02:45;Tunisair;TU634;158.99;
;2021-11-01;Aéroport international de Djerba-Zarzis;33.87158819380028;10.774955333738182;Aéroport de Paris-Orly;48.72641609026453;2.3652529263704944;DJE;ORY;11:10;14:15;03:05;Transavia;;203;
;2021-11-01;Aéroport international de Djerba-Zarzis;33.87158819380028;10.774955333738182;Aéroport de Paris-Orly;48.72641609026453;2.3652529263704944;DJE;ORY;12:10;15:15;03:05;Transavia;;183;
;2021-11-01;Aéroport international de Djerba-Zarzis;33.87158819380028;10.774955333738182;Aéroport de Paris-Orly;48.72641609026453;2.3652529263704944;DJE;ORY;13:35;16:40;03:05;Transavia;;203;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;CDG;TUN;07:10;09:40;02:30;Air France;AF1084;98;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;CDG;TUN;16:15;18:40;02:25;Air France;AF1284;98;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport international de Tunis-Carthage;36.8511111;10.2272222;CDG;TUN;13:55;16:20;02:25;Air France;AF1184;127;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport d'Alger - Houari-Boumédiène;36.8511111;3.5169444;CDG;ALG;08:00;10:20;02:20;ASL Airlines France;5O1051;452.05;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport d'Alger - Houari-Boumédiène;36.8511111;3.5169444;CDG;ALG;10:55;13:15;02:20;Air France;AF1854;751.91;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport d'Alger - Houari-Boumédiène;36.8511111;3.5169444;CDG;ALG;07:10;09:35;02:25;Air France;AF1554;751.91;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport Nantes Atlantique;47.15756468821286;-1.606231602528071;CDG;NTE;17:00;18:05;01:05;Air France;AF7730;95.13;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport Nantes Atlantique;47.15756468821286;-1.606231602528071;CDG;NTE;21:30;22:35;01:05;Air France;AF7728;95.13;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport Nantes Atlantique;47.15756468821286;-1.606231602528071;CDG;NTE;12:35;13:45;01:10;Air France;AF7724;112.13;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport Nantes Atlantique;47.15756468821286;-1.606231602528071;CDG;NTE;09:15;10:20;01:05;Air France;AF7720;151.13;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport international de Lyon-Saint-Exupéry;45.72345929522641;5.088685604890296;CDG;LYS;12:25;13:35;01:10;Air France;AF7644;86.99;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport international de Lyon-Saint-Exupéry;45.72345929522641;5.088685604890296;CDG;LYS;21:55;23:05;01:10;Air France;AF7648;86.99;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport international de Lyon-Saint-Exupéry;45.72345929522641;5.088685604890296;CDG;LYS;16:55;18:00;01:05;Air France;AF7646;103.99;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport international de Lyon-Saint-Exupéry;45.72345929522641;5.088685604890296;CDG;LYS;08:35;09:45;01:10;Air France;AF7640;103.99;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport Nice Côte d'Azur;43.65978830449342;7.214574636786423;CDG;NCE;07:20;08:55;01:35;easyJet;EZY3991;59.48;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport Nice Côte d'Azur;43.65978830449342;7.214574636786423;CDG;NCE;12:05;13:40;01:35;easyJet;EZY3993;87.98;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport Nice Côte d'Azur;43.65978830449342;7.214574636786423;CDG;NCE;18:45;20:20;01:35;easyJet;EZY3995;120.48;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport Nice Côte d'Azur;43.65978830449342;7.214574636786423;CDG;NCE;12:30;14:00;01:30;Air France;AF7710;151.13;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport Nice Côte d'Azur;43.65978830449342;7.214574636786423;CDG;NCE;07:20;08:55;01:35;Air France;AF7700;174.99;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport Nice Côte d'Azur;43.65978830449342;7.214574636786423;CDG;NCE;15:35;17:10;01:35;Air France;AF7706;174.99;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport Nice Côte d'Azur;43.65978830449342;7.214574636786423;CDG;NCE;21:30;23:05;01:35;Air France;AF7712;196.99;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport Nice Côte d'Azur;43.65978830449342;7.214574636786423;CDG;NCE;18:20;19:50;01:30;Air France;AF7708;275.54;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport Nice Côte d'Azur;43.65978830449342;7.214574636786423;CDG;NCE;09:55;11:30;01:35;Air France;AF7702;324.42;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport Marseille Provence;43.438575411733275;5.214419364418219;CDG;MRS;13:10;14:35;01:25;Air France;AF7664;92.99;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport Marseille Provence;43.438575411733275;5.214419364418219;CDG;MRS;21:30;22:55;01:25;Air France;AF7670;92.99;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport Marseille Provence;43.438575411733275;5.214419364418219;CDG;MRS;07:15;08:45;01:30;Air France;AF7660;92.99;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport Marseille Provence;43.438575411733275;5.214419364418219;CDG;MRS;16:10;17:40;01:30;Air France;AF7666;127.99;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport Marseille Provence;43.438575411733275;5.214419364418219;CDG;MRS;09:15;10:45;01:30;Air France;AF7662;199.99;
;2021-11-01;Aéroport de Paris-Charles de Gaulle;49.0142434999854;2.544806865954252;Aéroport de Toulouse-Blagnac;43.62955326286091;1.36778392394614;CDG;TLS;07:00;08:25;01:25;easyJet;EZY3963;;
